SMA12_1;SMA12_2;PARAM12_1;PARAM12_2;PARAM12_3;PARAM12_4;SMA4_1;SMA4_2;SMA4_3;SMA4_4;PARAM4_1;PARAM4_2;Profit;Loss deals;Profit deals;Maximum loss in profit deals
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-11500000.0;190.48977734401137;275.0;535.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-12000000.0;190.48977734401137;275.0;535.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-12500000.0;202.35069307038697;273.0;539.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-13000000.0;206.2235101562112;269.0;539.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-13500000.0;191.7542947766902;272.0;544.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-14000000.0;197.23163288368863;271.0;545.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-14500000.0;194.7148087103347;269.0;541.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-15000000.0;191.07896923020996;269.0;541.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-15500000.0;224.7436382324733;264.0;554.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-16000000.0;198.5892684429638;264.0;554.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-16500000.0;173.2255754314281;269.0;549.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-17000000.0;184.71210087400138;270.0;560.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-17500000.0;192.2251749764036;267.0;549.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-18000000.0;198.62767244356758;258.0;554.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-18500000.0;190.60731309368774;262.0;563.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-19000000.0;208.77476724922343;262.0;577.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-19500000.0;212.52911077343038;256.0;553.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-1000000.0;115.1434291954334;254.0;478.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-1500000.0;114.27189532357569;256.0;477.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-2000000.0;115.47255845146573;255.0;478.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-2500000.0;103.06170921476583;254.0;478.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-3000000.0;108.11152002001863;255.0;490.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-3500000.0;106.75729908509352;255.0;490.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-4000000.0;116.09070242125095;257.0;489.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-4500000.0;134.42217423525096;252.0;489.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-5000000.0;131.41896871858037;253.0;488.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-5500000.0;138.64414951328305;251.0;489.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-6000000.0;132.16081618385374;253.0;487.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-6500000.0;133.48563372741364;254.0;491.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-7000000.0;129.37846730031038;254.0;491.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-7500000.0;188.70189584879665;267.0;516.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-8000000.0;199.00093701630442;259.0;514.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-8500000.0;189.87005725215067;260.0;523.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-9000000.0;193.1687061712292;261.0;522.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-9500000.0;215.0384548149135;263.0;523.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-10000000.0;218.98433014979685;260.0;529.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-10500000.0;197.08784856629967;259.0;535.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-11000000.0;195.0803839779294;277.0;546.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-11500000.0;190.48977734401137;275.0;535.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-12000000.0;190.48977734401137;275.0;535.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-12500000.0;202.35069307038697;273.0;539.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-13000000.0;206.2235101562112;269.0;539.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-13500000.0;191.7542947766902;272.0;544.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-14000000.0;197.23163288368863;271.0;545.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-14500000.0;194.7148087103347;269.0;541.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-15000000.0;191.07896923020996;269.0;541.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-15500000.0;224.7436382324733;264.0;554.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-16000000.0;198.5892684429638;264.0;554.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-16500000.0;173.2255754314281;269.0;549.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-17000000.0;184.71210087400138;270.0;560.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-17500000.0;192.2251749764036;267.0;549.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-18000000.0;198.62767244356758;258.0;554.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-18500000.0;190.60731309368774;262.0;563.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-19000000.0;208.77476724922343;262.0;577.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3700000.0;-19500000.0;212.52911077343038;256.0;553.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-1000000.0;119.11675182334106;254.0;481.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-1500000.0;118.24521795148335;256.0;480.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-2000000.0;119.44588107937342;255.0;481.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-2500000.0;107.03503184267352;254.0;481.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-3000000.0;112.08484264792635;255.0;493.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-3500000.0;110.73062171300124;255.0;493.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-4000000.0;120.06402504915864;257.0;492.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-4500000.0;138.39549686315866;252.0;492.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-5000000.0;135.39229134648812;253.0;491.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-5500000.0;144.6713434553919;251.0;492.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-6000000.0;138.18801012596262;253.0;490.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-6500000.0;139.5128276695225;254.0;494.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-7000000.0;135.40566124241923;254.0;494.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-7500000.0;194.7290897909055;267.0;519.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-8000000.0;205.02813095841333;259.0;517.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-8500000.0;195.89725119425952;260.0;526.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-9000000.0;199.1959001133381;261.0;525.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-9500000.0;221.06564875702242;263.0;526.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-10000000.0;225.01152409190578;260.0;532.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-10500000.0;203.11504250840835;259.0;538.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-11000000.0;201.10757792003812;277.0;549.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-11500000.0;196.51697128612028;275.0;538.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-12000000.0;196.51697128612028;275.0;538.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-12500000.0;208.37788701249588;273.0;542.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-13000000.0;212.2507040983201;269.0;542.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-13500000.0;197.78148871879915;272.0;547.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-14000000.0;203.25882682579748;271.0;548.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-14500000.0;200.74200265244355;269.0;544.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-15000000.0;197.10616317231882;269.0;544.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-15500000.0;230.77083217458227;264.0;557.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-16000000.0;204.61646238507265;264.0;557.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-16500000.0;179.25276937353695;269.0;552.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-17000000.0;190.73929481611023;270.0;563.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-17500000.0;198.25236891851245;267.0;552.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-18000000.0;204.65486638567646;258.0;557.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-18500000.0;196.63450703579656;262.0;566.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-19000000.0;214.80196119133228;262.0;580.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3800000.0;-19500000.0;218.55630471553917;256.0;556.0;-14.607513015236188
